time,humidity,lux,temperature
2023-11-20 10:03:33,38.44953078507668,12236,21.87571526665141
2023-11-20 10:03:43,38.47051194018464,12106,21.867704280155635
2023-11-20 10:03:54,38.53154802777142,11980,21.8863965819791
2023-11-20 10:04:04,38.47051194018464,11843,21.87571526665141
2023-11-20 10:04:14,38.403753719386586,11763,21.865033951323724
2023-11-20 10:04:24,38.52773327229725,11683,21.891737239642936
2023-11-20 10:04:34,38.47432669565881,11615,21.87571526665141
2023-11-20 10:04:44,38.468604562447545,11544,21.8623636224918
2023-11-20 10:04:54,38.59639887083238,11500,21.878385595483323
2023-11-20 10:05:04,38.49340047302968,11466,21.88105592431525
2023-11-20 10:05:14,38.45716029602502,11436,21.878385595483323
2023-11-20 10:05:24,38.3427176317998,11426,21.867704280155635
2023-11-20 10:05:34,38.39612420843824,11419,21.857022964827948
2023-11-20 10:05:44,38.43808651865415,11400,21.87037460898756
2023-11-20 10:05:54,38.51819638361181,11389,21.867704280155635
2023-11-20 10:06:04,38.57351033798734,11384,21.85435263599604
2023-11-20 10:06:14,38.403753719386586,11395,21.8623636224918
2023-11-20 10:06:24,38.3427176317998,11417,21.859693293659877
2023-11-20 10:06:34,38.4171053635462,11447,21.849011978332182
2023-11-20 10:06:44,38.43617914091707,11496,21.84367132066835
2023-11-20 10:06:54,38.43427176317998,11549,21.84367132066835
2023-11-20 10:07:04,38.39803158617533,11585,21.81963836118105
2023-11-20 10:07:14,38.506752117189286,11598,21.82764934767681
2023-11-20 10:07:25,38.51056687266346,11633,21.82764934767681
2023-11-20 10:07:35,38.48577096208133,11623,21.8383306630045
2023-11-20 10:07:45,38.41519798580911,11592,21.82230869001297
2023-11-20 10:07:55,38.49340047302968,11561,21.80628671702144
2023-11-20 10:08:05,38.58495460440986,11544,21.80895704585336
2023-11-20 10:08:15,38.6669718471046,11541,21.80361638818951
2023-11-20 10:08:25,38.68604562447547,11544,21.82230869001297
2023-11-20 10:08:35,38.61928740367743,11520,21.798275730525678
2023-11-20 10:08:45,38.57541771572442,11483,21.81963836118105
2023-11-20 10:08:55,38.5639734493019,11449,21.798275730525678
2023-11-20 10:09:05,38.63263904783703,11393,21.80628671702144
2023-11-20 10:09:15,38.64217593652247,11315,21.80895704585336
2023-11-20 10:09:25,38.52582589456016,11230,21.80628671702144
2023-11-20 10:09:35,38.61928740367743,11182,21.81963836118105
2023-11-20 10:09:45,38.59449149309529,11135,21.816968032349124
2023-11-20 10:09:55,38.59067673762112,11103,21.816968032349124
2023-11-20 10:10:05,38.5353627832456,11057,21.80628671702144
2023-11-20 10:10:15,38.5048447394522,11038,21.816968032349124
2023-11-20 10:10:25,38.48195620660716,11036,21.81963836118105
2023-11-20 10:10:36,38.497215228503855,11049,21.8009460593576
2023-11-20 10:10:46,38.5048447394522,11103,21.8009460593576
2023-11-20 10:10:56,38.54680704966812,11197,21.80628671702144
2023-11-20 10:11:06,38.54680704966812,11328,21.8009460593576
2023-11-20 10:11:16,38.47241931792172,11441,21.79560540169375
2023-11-20 10:11:26,38.44762340733959,11580,21.782253757534136
2023-11-20 10:11:36,38.48195620660716,11715,21.798275730525678
2023-11-20 10:11:46,39.63019760433356,11856,21.768902113374537
2023-11-20 10:11:56,39.1094834821088,11990,21.798275730525678
2023-11-20 10:12:06,38.61928740367743,12102,21.782253757534136
2023-11-20 10:12:16,38.49340047302968,12217,21.798275730525678
2023-11-20 10:12:26,38.51819638361181,12270,21.779583428702225
2023-11-20 10:12:36,38.54680704966812,12374,21.787594415197987
2023-11-20 10:12:46,38.55825131609064,12455,21.779583428702225
2023-11-20 10:12:56,38.54108491645685,12520,21.80361638818951
2023-11-20 10:13:06,38.562066071564814,12641,21.779583428702225
2023-11-20 10:13:16,38.52773327229725,12748,21.763561455710686
2023-11-20 10:13:26,38.60212100404364,12855,21.790264744029912
2023-11-20 10:13:36,38.51438162813764,12955,21.80628671702144
2023-11-20 10:13:46,38.51247425040055,13041,21.7769130998703
2023-11-20 10:13:56,38.56969558251316,13106,21.82230869001297
2023-11-20 10:14:07,38.55062180514229,13189,21.779583428702225
2023-11-20 10:14:17,38.53727016098268,13249,21.80628671702144
2023-11-20 10:14:27,38.581139848935685,13320,21.8009460593576
2023-11-20 10:14:37,38.62882429236286,13421,21.78492408636606
2023-11-20 10:14:47,38.60021362630656,13505,21.787594415197987
2023-11-20 10:14:57,38.6517128252079,13567,21.798275730525678
2023-11-20 10:15:07,38.65743495841917,13589,21.79560540169375
2023-11-20 10:15:17,38.65743495841917,13592,21.80895704585336
2023-11-20 10:15:27,38.63263904783703,13605,21.8142977035172
2023-11-20 10:15:37,38.61928740367743,13619,21.80895704585336
2023-11-20 10:15:47,38.61165789272908,13640,21.816968032349124
2023-11-20 10:15:57,38.57541771572442,13664,21.81963836118105
2023-11-20 10:16:07,38.5487144274052,13683,21.82764934767681
2023-11-20 10:16:17,38.48195620660716,13718,21.830319676508736
2023-11-20 10:16:27,38.52201113908598,13737,21.816968032349124
2023-11-20 10:16:37,38.52773327229725,13750,21.816968032349124
2023-11-20 10:16:47,38.49340047302968,13748,21.82230869001297
2023-11-20 10:16:57,38.56015869382773,13747,21.82230869001297
2023-11-20 10:17:07,38.53727016098268,13738,21.81963836118105
2023-11-20 10:17:17,38.53917753871977,13755,21.82230869001297
2023-11-20 10:17:28,38.66887922484169,11211,21.816968032349124
2023-11-20 10:17:38,38.5639734493019,13101,21.816968032349124
2023-11-20 10:17:48,39.07896543831541,12785,21.79560540169375
2023-11-20 10:17:58,39.71412222476539,6703,21.768902113374537
2023-11-20 10:18:08,39.70077058060578,5505,21.782253757534136
2023-11-20 10:18:18,39.16670481422141,6302,21.77157244220645
2023-11-20 10:18:28,39.460440985732816,5545,21.768902113374537
2023-11-20 10:18:38,39.63782711528191,13550,21.76089112687876
2023-11-20 10:18:48,39.8304722667277,13306,21.74486915388724
2023-11-20 10:18:58,39.69504844739452,6446,21.77157244220645
2023-11-20 10:19:08,39.31357289997711,6329,21.752880140383
2023-11-20 10:19:18,39.11711299305715,6180,21.76089112687876
2023-11-20 10:19:28,39.03700312809949,10136,21.75822079804685
2023-11-20 10:19:38,39.04463263904784,10261,21.74486915388724
2023-11-20 10:19:48,38.97787441824979,8304,21.74219882505531
2023-11-20 10:19:58,39.00457770656901,8802,21.763561455710686
2023-11-20 10:20:08,39.0064850843061,10428,21.768902113374537
2023-11-20 10:20:18,39.06179903868162,9813,21.752880140383
2023-11-20 10:20:28,38.99313344014649,10211,21.77157244220645
2023-11-20 10:20:38,38.92256046387426,10150,21.78492408636606
2023-11-20 10:20:48,39.525291828793776,10731,21.811627374685287
2023-11-20 10:20:59,40.28252079041734,10452,21.78492408636606
2023-11-20 10:21:09,39.24681467917907,11124,21.811627374685287
2023-11-20 10:21:19,38.94926375219348,11098,21.82764934767681
2023-11-20 10:21:29,38.85389486533913,11057,21.82497901884489
2023-11-20 10:21:39,38.87487602044709,10966,21.830319676508736
2023-11-20 10:21:49,38.86915388723583,10928,21.80628671702144
2023-11-20 10:21:59,38.84054322117952,10892,21.81963836118105
2023-11-20 10:22:09,38.89967193102922,10918,21.81963836118105
2023-11-20 10:22:19,38.86343175402457,10950,21.830319676508736
2023-11-20 10:22:29,38.83863584344243,11006,21.82230869001297
2023-11-20 10:22:39,38.8443579766537,11095,21.8142977035172
2023-11-20 10:22:49,38.83100633249408,11222,21.82764934767681
2023-11-20 10:22:59,38.92446784161135,11283,21.82497901884489
2023-11-20 10:23:09,38.82528419928283,11118,21.832990005340665
2023-11-20 10:23:19,38.69939726863508,11240,21.849011978332182
2023-11-20 10:23:29,38.68986037994964,11313,21.849011978332182
2023-11-20 10:23:39,38.85008010986496,11428,21.859693293659877
2023-11-20 10:23:49,38.90157930876631,11358,21.857022964827948
2023-11-20 10:23:59,38.90920881971466,11335,21.8383306630045
2023-11-20 10:24:09,38.93781948577096,11307,21.859693293659877
2023-11-20 10:24:19,38.83672846570535,11284,21.85435263599604
2023-11-20 10:24:30,38.78332188906691,11384,21.87571526665141
2023-11-20 10:24:40,38.89204242008087,11136,21.87037460898756
2023-11-20 10:24:50,39.34790569924468,11063,21.89440756847486
2023-11-20 10:25:00,39.122835126268406,11407,21.89440756847486
2023-11-20 10:25:10,39.00839246204318,11030,21.88105592431525
2023-11-20 10:25:20,38.90920881971466,11028,21.88906691081101
2023-11-20 10:25:30,38.74517433432517,11079,21.878385595483323
2023-11-20 10:25:40,38.76043335622187,10945,21.883726253147174
2023-11-20 10:25:50,38.74517433432517,11358,21.865033951323724
2023-11-20 10:26:00,38.75280384527352,11785,21.867704280155635
2023-11-20 10:26:10,38.76043335622187,11786,21.865033951323724
2023-11-20 10:26:20,38.73563744563973,11446,21.87304493781949
2023-11-20 10:26:30,38.88250553139544,11404,21.87571526665141
2023-11-20 10:26:40,38.93018997482261,11406,21.88105592431525
2023-11-20 10:26:50,38.72991531242848,11313,21.891737239642936
2023-11-20 10:27:00,38.67650873579004,11382,21.865033951323724
2023-11-20 10:27:10,38.78904402227817,11264,21.883726253147174
2023-11-20 10:27:20,38.890135042343786,11544,21.87571526665141
2023-11-20 10:27:30,38.851987487602045,11502,21.87571526665141
2023-11-20 10:27:40,38.90539406424048,11721,21.891737239642936
2023-11-20 10:27:51,38.96833752956435,11775,21.865033951323724
2023-11-20 10:28:01,38.86724650949874,11828,21.865033951323724
2023-11-20 10:28:11,38.890135042343786,11794,21.87304493781949
2023-11-20 10:28:21,38.81574731059739,11217,21.867704280155635
2023-11-20 10:28:31,38.89585717555504,11822,21.87037460898756
2023-11-20 10:28:41,39.1094834821088,11885,21.857022964827948
2023-11-20 10:28:51,39.14953841458762,11937,21.8623636224918
2023-11-20 10:29:01,38.9912260624094,11990,21.841000991836424
2023-11-20 10:29:11,39.10566872663463,11807,21.865033951323724
2023-11-20 10:29:21,38.94544899671931,11955,21.857022964827948
2023-11-20 10:29:31,38.98741130693522,11963,21.82764934767681
2023-11-20 10:29:41,39.07324330510414,11937,21.857022964827948
2023-11-20 10:29:51,39.04654001678493,12012,21.849011978332182
2023-11-20 10:30:01,39.10566872663463,11753,21.85435263599604
2023-11-20 10:30:11,39.16289005874724,11946,21.8383306630045
2023-11-20 10:30:21,39.122835126268406,11867,21.8383306630045
2023-11-20 10:30:31,39.03318837262532,11897,21.867704280155635
2023-11-20 10:30:41,39.0350957503624,11840,21.87571526665141
2023-11-20 10:30:51,39.019836728465705,12052,21.87571526665141
2023-11-20 10:31:01,38.89204242008087,12036,21.85435263599604
2023-11-20 10:31:12,38.88059815365835,12063,21.859693293659877
2023-11-20 10:31:22,38.88059815365835,12112,21.859693293659877
2023-11-20 10:31:32,38.8443579766537,12139,21.867704280155635
2023-11-20 10:31:42,38.85389486533913,12142,21.910429541466385
2023-11-20 10:31:52,38.90157930876631,11942,21.84367132066835
2023-11-20 10:32:02,38.91874570840009,11919,21.878385595483323
2023-11-20 10:32:12,39.07133592736706,11927,21.883726253147174
2023-11-20 10:32:22,39.06370641641871,11893,21.87304493781949
2023-11-20 10:32:32,38.998855573357744,11891,21.87037460898756
2023-11-20 10:32:42,38.90157930876631,11593,21.857022964827948
2023-11-20 10:32:52,38.89585717555504,12189,21.865033951323724
2023-11-20 10:33:02,38.94926375219348,12024,21.87304493781949
2023-11-20 10:33:12,39.86289768825818,11832,21.902418554970623
2023-11-20 10:33:22,40.50568398565652,12192,21.891737239642936
2023-11-20 10:33:32,40.66018158236057,10900,21.87037460898756
2023-11-20 10:33:42,39.78278782330053,10797,21.8863965819791
2023-11-20 10:33:52,39.30022125581751,10776,21.867704280155635
2023-11-20 10:34:02,39.32883192187381,11061,21.8863965819791
2023-11-20 10:34:12,39.4470893415732,11267,21.865033951323724
2023-11-20 10:34:22,39.40512703135729,11414,21.8863965819791
2023-11-20 10:34:32,39.38033112077516,11457,21.865033951323724
2023-11-20 10:34:43,39.4184786755169,11363,21.88105592431525
2023-11-20 10:34:53,39.18577859159228,11391,21.867704280155635
2023-11-20 10:35:03,39.08850232700084,11397,21.857022964827948
2023-11-20 10:35:13,39.103761348897535,11342,21.85435263599604
2023-11-20 10:35:23,39.04463263904784,11580,21.867704280155635
2023-11-20 10:35:33,39.12855725947967,11502,21.90508888380255
2023-11-20 10:35:43,39.17051956969559,11594,21.867704280155635
2023-11-20 10:35:53,39.19913023575189,11500,21.891737239642936
2023-11-20 10:36:03,39.18577859159228,10825,21.867704280155635
2023-11-20 10:36:13,39.084687571526665,11820,21.865033951323724
2023-11-20 10:36:23,39.124742504005496,11864,21.867704280155635
2023-11-20 10:36:33,40.353093766689554,11711,21.865033951323724
2023-11-20 10:36:43,39.803768978408485,11437,21.891737239642936
2023-11-20 10:36:53,39.46616311894408,11719,21.891737239642936
2023-11-20 10:37:03,39.30403601129168,11830,21.902418554970623
2023-11-20 10:37:13,39.24299992370489,11726,21.899748226138698
2023-11-20 10:37:23,39.30212863355459,11939,21.891737239642936
2023-11-20 10:37:33,39.22964827954528,12015,21.91309987029831
2023-11-20 10:37:43,39.20294499122606,12008,21.902418554970623
2023-11-20 10:37:53,39.11902037079423,12016,21.891737239642936
2023-11-20 10:38:03,39.15716792553597,12025,21.891737239642936
2023-11-20 10:38:14,39.439459830624855,12084,21.899748226138698
2023-11-20 10:38:24,39.30022125581751,12063,21.910429541466385
2023-11-20 10:38:34,39.233463035019454,11976,21.88105592431525
2023-11-20 10:38:44,39.2277409018082,11978,21.89440756847486
2023-11-20 10:38:54,39.17433432516976,11889,21.857022964827948
2023-11-20 10:39:04,39.09994659342336,11974,21.867704280155635
2023-11-20 10:39:14,39.14763103685054,11949,21.832990005340665
2023-11-20 10:39:24,39.233463035019454,11988,21.81963836118105
2023-11-20 10:39:34,39.27733272297246,11356,21.79560540169375
2023-11-20 10:39:44,39.30785076676585,11744,21.80895704585336
2023-11-20 10:39:54,39.22011139085985,11729,21.790264744029912
